Counter-Strike, 14.99686,775
Team Fortress 2, 0686,404
Team Fortress 2, 0686,80
Portal 2, 19.99687,737
Portal 2, 19.99687,651
Portal 2, 19.99687,96
Portal 2, 19.99687,959
Counter-Strike, 14.99687,252
GTA V, 59.99688,625
Garry's Mod, 9.99688,141
Team Fortress 2, 0688,177
Team Fortress 2, 0688,276
Portal 2, 19.99688,526
Garry's Mod, 9.99689,578
Team Fortress 2, 0689,28
Counter-Strike, 14.99689,72
Portal 2, 19.99689,596
Left 4 Dead 2, 4.99690,794
OneShot, 9.99690,448
GTA V, 59.99690,451
GTA V, 59.99690,658
OneShot, 9.99690,269
Garry's Mod, 9.99691,644
Left 4 Dead 2, 4.99692,217
GTA V, 59.99693,408
Portal 2, 19.99693,553
Left 4 Dead 2, 4.99693,282
GTA V, 59.99693,964
Team Fortress 2, 0694,782
Team Fortress 2, 0694,208
Counter-Strike, 14.99694,475
OneShot, 9.99694,897
GTA V, 59.99694,933
OneShot, 9.99695,393
GTA V, 59.99695,560
GTA V, 59.99695,124
OneShot, 9.99696,691
GTA V, 59.99697,520
Left 4 Dead 2, 4.99697,872
Team Fortress 2, 0697,164
Team Fortress 2, 0697,485
Counter-Strike, 14.99697,122
Garry's Mod, 9.99697,114
Left 4 Dead 2, 4.99698,272
Left 4 Dead 2, 4.99698,589
Left 4 Dead 2, 4.99698,0
OneShot, 9.99698,911
Left 4 Dead 2, 4.99698,159
Garry's Mod, 9.99699,815
Garry's Mod, 9.99699,10
Left 4 Dead 2, 4.99699,767
Team Fortress 2, 0699,425
Counter-Strike, 14.99699,316
Portal 2, 19.99699,354
OneShot, 9.99700,446
GTA V, 59.99700,538
Counter-Strike, 14.99700,239
Garry's Mod, 9.99700,25
Garry's Mod, 9.99700,797
OneShot, 9.99700,356
GTA V, 59.99700,548
OneShot, 9.99701,88
OneShot, 9.99701,614
Left 4 Dead 2, 4.99701,943
Left 4 Dead 2, 4.99701,561
Left 4 Dead 2, 4.99701,160
Left 4 Dead 2, 4.99701,707
OneShot, 9.99701,662
Left 4 Dead 2, 4.99702,796
Counter-Strike, 14.99703,258
Counter-Strike, 14.99703,414
Team Fortress 2, 0703,205
Portal 2, 19.99703,256
Garry's Mod, 9.99703,166
Team Fortress 2, 0703,58
Portal 2, 19.99703,502
OneShot, 9.99704,536
OneShot, 9.99704,546
Team Fortress 2, 0704,430
Portal 2, 19.99704,774
Left 4 Dead 2, 4.99704,554
Garry's Mod, 9.99705,499
GTA V, 59.99706,810
OneShot, 9.99706,554
Portal 2, 19.99706,549
Team Fortress 2, 0706,79
OneShot, 9.99706,258
GTA V, 59.99706,494
Portal 2, 19.99707,919
Left 4 Dead 2, 4.99707,470
OneShot, 9.99707,503
Counter-Strike, 14.99708,951
Counter-Strike, 14.99708,747
Garry's Mod, 9.99708,631
Left 4 Dead 2, 4.99709,14
Portal 2, 19.99709,957
Portal 2, 19.99710,906
GTA V, 59.99710,1
Counter-Strike, 14.99710,842
Team Fortress 2, 0710,496
Portal 2, 19.99711,878
Team Fortress 2, 0711,814
OneShot, 9.99711,668
GTA V, 59.99711,198
GTA V, 59.99711,164
Left 4 Dead 2, 4.99712,662
GTA V, 59.99712,251
Left 4 Dead 2, 4.99712,197
Team Fortress 2, 0713,983
GTA V, 59.99713,866
Left 4 Dead 2, 4.99713,595
OneShot, 9.99713,344
Team Fortress 2, 0713,66
Counter-Strike, 14.99713,17
Garry's Mod, 9.99713,368
GTA V, 59.99714,592
Team Fortress 2, 0714,212
OneShot, 9.99714,832
Counter-Strike, 14.99714,83
Garry's Mod, 9.99714,970
Counter-Strike, 14.99714,481
OneShot, 9.99714,440
Counter-Strike, 14.99715,25
Left 4 Dead 2, 4.99716,388
OneShot, 9.99716,432
Team Fortress 2, 0716,121
Team Fortress 2, 0716,966
Counter-Strike, 14.99716,442
OneShot, 9.99717,693
GTA V, 59.99717,811
Team Fortress 2, 0718,522
OneShot, 9.99718,57
GTA V, 59.99718,195
OneShot, 9.99718,494
Counter-Strike, 14.99718,821
Garry's Mod, 9.99719,502
Garry's Mod, 9.99720,489
Portal 2, 19.99720,327
Team Fortress 2, 0720,664
GTA V, 59.99721,794
OneShot, 9.99722,620
OneShot, 9.99722,694
Portal 2, 19.99722,643
Team Fortress 2, 0722,308
Portal 2, 19.99723,572
Counter-Strike, 14.99723,193
Counter-Strike, 14.99723,100
Counter-Strike, 14.99723,586
Team Fortress 2, 0723,78
GTA V, 59.99723,353
GTA V, 59.99724,925
Left 4 Dead 2, 4.99724,648
Portal 2, 19.99724,230
Counter-Strike, 14.99725,411
GTA V, 59.99725,190
Team Fortress 2, 0725,872
Team Fortress 2, 0725,9
Counter-Strike, 14.99725,110
Portal 2, 19.99725,813
GTA V, 59.99726,71
Team Fortress 2, 0726,294
GTA V, 59.99726,570
Portal 2, 19.99727,46
Left 4 Dead 2, 4.99727,874
Portal 2, 19.99728,420
Left 4 Dead 2, 4.99728,346
Team Fortress 2, 0728,944
OneShot, 9.99728,681
Counter-Strike, 14.99728,947
OneShot, 9.99729,950
OneShot, 9.99729,424
Left 4 Dead 2, 4.99729,308
Garry's Mod, 9.99729,324
Portal 2, 19.99729,644
Team Fortress 2, 0729,969
Left 4 Dead 2, 4.99730,962
Team Fortress 2, 0730,814
Team Fortress 2, 0731,957
Left 4 Dead 2, 4.99731,429
Garry's Mod, 9.99731,493
Counter-Strike, 14.99731,486
Left 4 Dead 2, 4.99731,31
Portal 2, 19.99731,365
Left 4 Dead 2, 4.99732,987
Team Fortress 2, 0732,620
Counter-Strike, 14.99732,278
OneShot, 9.99732,732
OneShot, 9.99732,606
Portal 2, 19.99732,978
Counter-Strike, 14.99732,139
Left 4 Dead 2, 4.99733,896
Team Fortress 2, 0734,113
Left 4 Dead 2, 4.99734,131
Left 4 Dead 2, 4.99734,673
Left 4 Dead 2, 4.99735,995
Portal 2, 19.99735,861
Garry's Mod, 9.99735,215
Team Fortress 2, 0736,16
Portal 2, 19.99736,846
OneShot, 9.99736,384
Left 4 Dead 2, 4.99736,243
Portal 2, 19.99737,564
Team Fortress 2, 0737,74
OneShot, 9.99737,156
Counter-Strike, 14.99737,141
Team Fortress 2, 0737,133
Counter-Strike, 14.99737,734
Counter-Strike, 14.99738,47
Garry's Mod, 9.99738,564
Portal 2, 19.99738,271
Portal 2, 19.99739,609
Portal 2, 19.99739,769
Team Fortress 2, 0739,707
Garry's Mod, 9.99739,338
Counter-Strike, 14.99739,472
Garry's Mod, 9.99739,75
Left 4 Dead 2, 4.99740,856
Left 4 Dead 2, 4.99740,664
Garry's Mod, 9.99741,761
Left 4 Dead 2, 4.99741,209
Counter-Strike, 14.99741,325
Portal 2, 19.99741,974
Team Fortress 2, 0742,462
Left 4 Dead 2, 4.99742,556
Team Fortress 2, 0742,894
Portal 2, 19.99743,151
Left 4 Dead 2, 4.99743,702
Team Fortress 2, 0744,91
Portal 2, 19.99744,190
Counter-Strike, 14.99744,747
Portal 2, 19.99744,169
Garry's Mod, 9.99744,14
OneShot, 9.99744,858
Counter-Strike, 14.99745,519
Garry's Mod, 9.99745,757
Team Fortress 2, 0745,507
Team Fortress 2, 0745,576
Counter-Strike, 14.99745,585
GTA V, 59.99745,614
Left 4 Dead 2, 4.99745,105
Team Fortress 2, 0746,664
Left 4 Dead 2, 4.99746,340
Counter-Strike, 14.99746,731
Left 4 Dead 2, 4.99747,1
OneShot, 9.99747,768
Left 4 Dead 2, 4.99747,918
Counter-Strike, 14.99747,731
Team Fortress 2, 0748,514
GTA V, 59.99749,610
Counter-Strike, 14.99750,177
GTA V, 59.99751,863
Counter-Strike, 14.99751,542
OneShot, 9.99751,670
Left 4 Dead 2, 4.99751,760
GTA V, 59.99752,102
Counter-Strike, 14.99752,914
Portal 2, 19.99752,706
Left 4 Dead 2, 4.99752,838
Left 4 Dead 2, 4.99752,65
Team Fortress 2, 0752,873
Garry's Mod, 9.99752,223
Team Fortress 2, 0753,366
Counter-Strike, 14.99753,305
Team Fortress 2, 0753,840
Team Fortress 2, 0753,649
GTA V, 59.99753,148
Garry's Mod, 9.99754,205
Counter-Strike, 14.99754,28
Counter-Strike, 14.99754,175
Garry's Mod, 9.99754,576
GTA V, 59.99754,573
Counter-Strike, 14.99754,996
OneShot, 9.99755,414
Portal 2, 19.99755,335
GTA V, 59.99755,379
OneShot, 9.99756,137
OneShot, 9.99756,953
Left 4 Dead 2, 4.99756,407
Left 4 Dead 2, 4.99756,285
Counter-Strike, 14.99757,74
OneShot, 9.99758,727
Portal 2, 19.99758,842
Team Fortress 2, 0758,977
Counter-Strike, 14.99758,127
Garry's Mod, 9.99758,255
Portal 2, 19.99758,161
GTA V, 59.99759,801
Portal 2, 19.99759,857
Garry's Mod, 9.99759,215
OneShot, 9.99759,584
Counter-Strike, 14.99760,774
Garry's Mod, 9.99761,267
GTA V, 59.99761,882
Portal 2, 19.99761,887
GTA V, 59.99761,309
Team Fortress 2, 0762,606
OneShot, 9.99762,98
Left 4 Dead 2, 4.99763,10
OneShot, 9.99763,361
Garry's Mod, 9.99763,708
Counter-Strike, 14.99763,612
Garry's Mod, 9.99764,176
Team Fortress 2, 0765,809
Counter-Strike, 14.99766,86
Left 4 Dead 2, 4.99766,706
GTA V, 59.99766,58
Left 4 Dead 2, 4.99766,605
Team Fortress 2, 0766,766
Garry's Mod, 9.99767,919
Team Fortress 2, 0767,547
Counter-Strike, 14.99767,956
GTA V, 59.99768,569
GTA V, 59.99768,106
OneShot, 9.99768,282
GTA V, 59.99769,241
OneShot, 9.99769,163
Portal 2, 19.99769,661
Garry's Mod, 9.99770,12
OneShot, 9.99770,832
Left 4 Dead 2, 4.99771,810
OneShot, 9.99771,675
OneShot, 9.99771,54
Garry's Mod, 9.99771,215
OneShot, 9.99772,23
Portal 2, 19.99772,457
GTA V, 59.99772,256
Left 4 Dead 2, 4.99773,514
Left 4 Dead 2, 4.99773,811
Garry's Mod, 9.99773,792
OneShot, 9.99773,610
Counter-Strike, 14.99773,640
OneShot, 9.99774,116
OneShot, 9.99774,995
Garry's Mod, 9.99775,682
Counter-Strike, 14.99775,746
Portal 2, 19.99775,600
Left 4 Dead 2, 4.99775,348
Team Fortress 2, 0775,671
Team Fortress 2, 0775,708
OneShot, 9.99775,993
Garry's Mod, 9.99776,366
Team Fortress 2, 0776,483
Counter-Strike, 14.99777,715
Counter-Strike, 14.99777,209
Portal 2, 19.99777,278
Garry's Mod, 9.99777,478
Team Fortress 2, 0778,583
Portal 2, 19.99778,862
Portal 2, 19.99778,561
Counter-Strike, 14.99778,300
Team Fortress 2, 0778,434
Garry's Mod, 9.99778,765
Counter-Strike, 14.99778,144
OneShot, 9.99779,588
GTA V, 59.99779,861
Team Fortress 2, 0780,701
Counter-Strike, 14.99780,437
Left 4 Dead 2, 4.99781,458
Team Fortress 2, 0781,539
Portal 2, 19.99781,362
OneShot, 9.99782,576
OneShot, 9.99783,78
Counter-Strike, 14.99783,175
OneShot, 9.99783,492
OneShot, 9.99784,763
Counter-Strike, 14.99784,934
Counter-Strike, 14.99785,423
Garry's Mod, 9.99785,518
Left 4 Dead 2, 4.99785,692
OneShot, 9.99785,179
Counter-Strike, 14.99786,610
OneShot, 9.99786,930
Garry's Mod, 9.99786,31
Counter-Strike, 14.99786,95
GTA V, 59.99787,646
Portal 2, 19.99788,581
Counter-Strike, 14.99788,11
OneShot, 9.99788,531
Garry's Mod, 9.99788,713
GTA V, 59.99788,212
Counter-Strike, 14.99788,451
Team Fortress 2, 0788,48
Counter-Strike, 14.99789,811
Team Fortress 2, 0789,763
OneShot, 9.99790,922
Garry's Mod, 9.99790,621
Portal 2, 19.99790,397
GTA V, 59.99791,114
Team Fortress 2, 0791,107
OneShot, 9.99791,425
Team Fortress 2, 0791,365
Counter-Strike, 14.99792,423
Left 4 Dead 2, 4.99792,426
Counter-Strike, 14.99792,996
GTA V, 59.99792,841
Portal 2, 19.99793,926
Garry's Mod, 9.99793,520
Team Fortress 2, 0793,272
GTA V, 59.99793,155
Portal 2, 19.99793,421
Left 4 Dead 2, 4.99793,588
Counter-Strike, 14.99794,453
Counter-Strike, 14.99794,245
Left 4 Dead 2, 4.99794,413
Counter-Strike, 14.99794,865
Portal 2, 19.99794,238
Counter-Strike, 14.99795,996
Garry's Mod, 9.99795,383
Garry's Mod, 9.99795,159
Team Fortress 2, 0795,404
Garry's Mod, 9.99795,956
Portal 2, 19.99795,567
GTA V, 59.99795,636
GTA V, 59.99796,168
Portal 2, 19.99797,932
Garry's Mod, 9.99797,542
OneShot, 9.99797,185
Left 4 Dead 2, 4.99798,398
GTA V, 59.99798,80
Portal 2, 19.99798,338
Team Fortress 2, 0798,50
Portal 2, 19.99799,558
GTA V, 59.99799,786
Counter-Strike, 14.99799,149
Left 4 Dead 2, 4.99799,572
Counter-Strike, 14.99799,492
Team Fortress 2, 0800,795
Counter-Strike, 14.99800,941
Counter-Strike, 14.99800,504
Left 4 Dead 2, 4.99800,788
Left 4 Dead 2, 4.99800,955
Team Fortress 2, 0800,99
Garry's Mod, 9.99800,908
GTA V, 59.99801,193
GTA V, 59.99801,733
Left 4 Dead 2, 4.99802,588
Garry's Mod, 9.99802,837
Team Fortress 2, 0802,197
Left 4 Dead 2, 4.99802,885
OneShot, 9.99803,842
Garry's Mod, 9.99803,286
Team Fortress 2, 0803,308
OneShot, 9.99803,288
GTA V, 59.99803,250
Portal 2, 19.99803,439
GTA V, 59.99804,208
Counter-Strike, 14.99804,342
GTA V, 59.99804,154
GTA V, 59.99805,98
Left 4 Dead 2, 4.99805,816
Counter-Strike, 14.99805,736
Portal 2, 19.99805,245
Team Fortress 2, 0805,980
Team Fortress 2, 0805,648
Left 4 Dead 2, 4.99805,287
Left 4 Dead 2, 4.99806,528
Left 4 Dead 2, 4.99806,480
Left 4 Dead 2, 4.99806,352
Portal 2, 19.99806,444
GTA V, 59.99806,361
Portal 2, 19.99806,295
Garry's Mod, 9.99807,990
Portal 2, 19.99807,800
Counter-Strike, 14.99807,670
Team Fortress 2, 0807,227
GTA V, 59.99807,650
GTA V, 59.99807,933
OneShot, 9.99808,291
Left 4 Dead 2, 4.99808,148
Garry's Mod, 9.99808,622
Garry's Mod, 9.99808,922
Team Fortress 2, 0808,158
OneShot, 9.99808,560
GTA V, 59.99808,931
Portal 2, 19.99809,857
Team Fortress 2, 0809,403
OneShot, 9.99809,169
GTA V, 59.99810,345
Team Fortress 2, 0810,203
Team Fortress 2, 0810,405
Portal 2, 19.99810,423
Team Fortress 2, 0810,429
Portal 2, 19.99810,447
Left 4 Dead 2, 4.99811,634
Counter-Strike, 14.99811,9
Counter-Strike, 14.99811,308
Counter-Strike, 14.99811,559
Garry's Mod, 9.99812,398
Counter-Strike, 14.99812,280
Garry's Mod, 9.99812,904
OneShot, 9.99812,681
GTA V, 59.99812,391
Left 4 Dead 2, 4.99812,160
Team Fortress 2, 0813,146
Team Fortress 2, 0813,85
Team Fortress 2, 0813,39
GTA V, 59.99813,130
OneShot, 9.99813,664
Left 4 Dead 2, 4.99813,577
Counter-Strike, 14.99813,379
Counter-Strike, 14.99814,839
OneShot, 9.99814,646
Left 4 Dead 2, 4.99814,411
GTA V, 59.99815,153
Left 4 Dead 2, 4.99815,600
Team Fortress 2, 0815,339
OneShot, 9.99815,961
Counter-Strike, 14.99815,833
Left 4 Dead 2, 4.99815,630
Counter-Strike, 14.99815,454
Garry's Mod, 9.99816,302
OneShot, 9.99816,212
Garry's Mod, 9.99816,173
Garry's Mod, 9.99817,512
Left 4 Dead 2, 4.99817,463
OneShot, 9.99817,477
Garry's Mod, 9.99817,146
Portal 2, 19.99817,36
Left 4 Dead 2, 4.99817,221
OneShot, 9.99818,998
OneShot, 9.99818,400
OneShot, 9.99818,580
OneShot, 9.99818,954
Garry's Mod, 9.99819,836
Left 4 Dead 2, 4.99819,438
Team Fortress 2, 0819,480
Portal 2, 19.99819,497
Team Fortress 2, 0819,491
GTA V, 59.99820,149
Left 4 Dead 2, 4.99820,57
Counter-Strike, 14.99821,609
Team Fortress 2, 0821,222
Team Fortress 2, 0822,638
Garry's Mod, 9.99822,787
Garry's Mod, 9.99822,340
Counter-Strike, 14.99822,344
Team Fortress 2, 0822,393
Counter-Strike, 14.99823,667
Counter-Strike, 14.99823,314
Portal 2, 19.99824,919
Team Fortress 2, 0824,223
GTA V, 59.99824,168
Garry's Mod, 9.99825,29
Garry's Mod, 9.99826,253
Team Fortress 2, 0826,245
Left 4 Dead 2, 4.99826,172
Garry's Mod, 9.99826,345
Left 4 Dead 2, 4.99826,926
Portal 2, 19.99826,127
OneShot, 9.99827,669
Garry's Mod, 9.99827,56
Left 4 Dead 2, 4.99827,887
Left 4 Dead 2, 4.99827,409
Garry's Mod, 9.99827,747
Garry's Mod, 9.99827,457
OneShot, 9.99827,29
Garry's Mod, 9.99828,725
Left 4 Dead 2, 4.99829,616
OneShot, 9.99829,270
Team Fortress 2, 0829,185
Garry's Mod, 9.99829,914
Counter-Strike, 14.99829,247
Garry's Mod, 9.99829,941
Portal 2, 19.99830,970
OneShot, 9.99830,73
Team Fortress 2, 0831,379
OneShot, 9.99831,207
Garry's Mod, 9.99831,257
GTA V, 59.99832,4
GTA V, 59.99832,178
Garry's Mod, 9.99833,115
Team Fortress 2, 0833,401
GTA V, 59.99833,194
Left 4 Dead 2, 4.99833,962
Team Fortress 2, 0833,412
Left 4 Dead 2, 4.99833,419
OneShot, 9.99834,950
GTA V, 59.99834,936
Counter-Strike, 14.99834,187
OneShot, 9.99834,611
GTA V, 59.99834,342
Portal 2, 19.99834,576
OneShot, 9.99835,583
Portal 2, 19.99835,711
Team Fortress 2, 0835,679
OneShot, 9.99836,745
Garry's Mod, 9.99836,603
GTA V, 59.99836,206
Garry's Mod, 9.99836,515
Portal 2, 19.99836,231
Garry's Mod, 9.99837,854
Portal 2, 19.99837,405
Counter-Strike, 14.99837,271
GTA V, 59.99837,243
Left 4 Dead 2, 4.99837,935
GTA V, 59.99838,827
Garry's Mod, 9.99838,324
Garry's Mod, 9.99838,226
Counter-Strike, 14.99838,130
OneShot, 9.99838,177
Portal 2, 19.99839,303
Garry's Mod, 9.99839,772
GTA V, 59.99839,281
Garry's Mod, 9.99839,276
GTA V, 59.99839,936
Team Fortress 2, 0839,272
OneShot, 9.99840,584
OneShot, 9.99841,744
Garry's Mod, 9.99841,967
Team Fortress 2, 0841,517
Team Fortress 2, 0841,386
Counter-Strike, 14.99841,205
GTA V, 59.99842,733
Counter-Strike, 14.99842,361
Garry's Mod, 9.99842,670
GTA V, 59.99843,441
Counter-Strike, 14.99843,926
GTA V, 59.99844,523
Portal 2, 19.99844,867
Counter-Strike, 14.99844,239
Portal 2, 19.99844,658
Team Fortress 2, 0845,914
Portal 2, 19.99845,511
Garry's Mod, 9.99845,16
Counter-Strike, 14.99845,622
GTA V, 59.99846,434
Counter-Strike, 14.99846,506
Portal 2, 19.99846,711
Counter-Strike, 14.99846,116
Garry's Mod, 9.99847,41
Counter-Strike, 14.99847,484
GTA V, 59.99848,328
GTA V, 59.99848,713
Left 4 Dead 2, 4.99848,768
Portal 2, 19.99849,426
Portal 2, 19.99849,500
Left 4 Dead 2, 4.99849,636
Counter-Strike, 14.99849,815
Portal 2, 19.99849,750
Left 4 Dead 2, 4.99850,437
Team Fortress 2, 0851,426
Garry's Mod, 9.99851,545
Left 4 Dead 2, 4.99851,6
Garry's Mod, 9.99851,200
Left 4 Dead 2, 4.99851,799
Left 4 Dead 2, 4.99852,740
OneShot, 9.99852,842
OneShot, 9.99853,506
Left 4 Dead 2, 4.99853,238
OneShot, 9.99853,499
Portal 2, 19.99853,858
Garry's Mod, 9.99853,436
Portal 2, 19.99853,981
Counter-Strike, 14.99854,13
Left 4 Dead 2, 4.99854,290
Team Fortress 2, 0854,33
Counter-Strike, 14.99854,383
Garry's Mod, 9.99854,725
Portal 2, 19.99854,319
Team Fortress 2, 0855,364
GTA V, 59.99856,314
Left 4 Dead 2, 4.99856,196
Portal 2, 19.99856,300
Left 4 Dead 2, 4.99856,37
Team Fortress 2, 0857,317
Counter-Strike, 14.99857,900
Left 4 Dead 2, 4.99857,655
OneShot, 9.99857,339
Team Fortress 2, 0857,298
Counter-Strike, 14.99858,550
Counter-Strike, 14.99858,277
Left 4 Dead 2, 4.99858,271
Counter-Strike, 14.99859,277
Portal 2, 19.99859,424
Counter-Strike, 14.99859,467
OneShot, 9.99859,614
Portal 2, 19.99859,406
Garry's Mod, 9.99859,171
Counter-Strike, 14.99859,231
GTA V, 59.99860,253
Left 4 Dead 2, 4.99860,281
OneShot, 9.99861,44
Counter-Strike, 14.99861,365
GTA V, 59.99861,625
Team Fortress 2, 0861,463
GTA V, 59.99861,889
Garry's Mod, 9.99862,823
Portal 2, 19.99862,167
GTA V, 59.99862,685
GTA V, 59.99862,636
Portal 2, 19.99862,199
OneShot, 9.99862,176
Garry's Mod, 9.99862,650
Left 4 Dead 2, 4.99863,385
Counter-Strike, 14.99863,935
Garry's Mod, 9.99863,270
Team Fortress 2, 0863,260
Left 4 Dead 2, 4.99864,477
Portal 2, 19.99864,946
Garry's Mod, 9.99864,6
Counter-Strike, 14.99864,543
Portal 2, 19.99865,559
OneShot, 9.99865,559
OneShot, 9.99865,567
Left 4 Dead 2, 4.99865,253
GTA V, 59.99865,322
Left 4 Dead 2, 4.99865,595
Garry's Mod, 9.99866,392
OneShot, 9.99866,805
Portal 2, 19.99866,443
OneShot, 9.99866,195
GTA V, 59.99867,581
Counter-Strike, 14.99867,164
OneShot, 9.99867,613
Left 4 Dead 2, 4.99867,905
Portal 2, 19.99867,159
Portal 2, 19.99867,105
Garry's Mod, 9.99868,262
Team Fortress 2, 0868,136
GTA V, 59.99868,329
Left 4 Dead 2, 4.99868,921
OneShot, 9.99868,537
Team Fortress 2, 0869,562
Counter-Strike, 14.99869,966
Team Fortress 2, 0869,939
OneShot, 9.99869,971
Left 4 Dead 2, 4.99870,174
GTA V, 59.99871,8
Garry's Mod, 9.99871,331
Garry's Mod, 9.99871,900
Portal 2, 19.99872,527
Team Fortress 2, 0872,149
Portal 2, 19.99872,756
OneShot, 9.99872,699
GTA V, 59.99872,628
OneShot, 9.99872,236
Garry's Mod, 9.99873,465
Garry's Mod, 9.99873,802
Left 4 Dead 2, 4.99873,618
Team Fortress 2, 0873,420
Garry's Mod, 9.99873,157
Counter-Strike, 14.99873,680
Portal 2, 19.99873,294
Portal 2, 19.99874,771
Counter-Strike, 14.99874,34
Garry's Mod, 9.99874,878
Portal 2, 19.99874,557
OneShot, 9.99875,537
Counter-Strike, 14.99875,929
Garry's Mod, 9.99876,785
GTA V, 59.99876,687
Garry's Mod, 9.99876,465
Left 4 Dead 2, 4.99876,244
Team Fortress 2, 0876,608
OneShot, 9.99876,368
Counter-Strike, 14.99876,294
GTA V, 59.99877,205
OneShot, 9.99878,930
Portal 2, 19.99878,912
Portal 2, 19.99878,286
Team Fortress 2, 0878,843
Counter-Strike, 14.99879,562
Portal 2, 19.99879,181
OneShot, 9.99879,943
Team Fortress 2, 0879,916
Left 4 Dead 2, 4.99880,822
Counter-Strike, 14.99881,648
Left 4 Dead 2, 4.99881,905
Portal 2, 19.99882,253
Left 4 Dead 2, 4.99882,179
GTA V, 59.99882,695
GTA V, 59.99882,598
GTA V, 59.99882,531
OneShot, 9.99883,513
Team Fortress 2, 0883,582
GTA V, 59.99883,67
Team Fortress 2, 0883,207
Garry's Mod, 9.99883,28
GTA V, 59.99884,521
Counter-Strike, 14.99885,458
GTA V, 59.99885,717
Left 4 Dead 2, 4.99885,534
Left 4 Dead 2, 4.99885,481
Left 4 Dead 2, 4.99885,218
Counter-Strike, 14.99886,383
Counter-Strike, 14.99886,620
Left 4 Dead 2, 4.99886,895
Garry's Mod, 9.99886,542
Left 4 Dead 2, 4.99887,665
Team Fortress 2, 0887,840
OneShot, 9.99887,299
Counter-Strike, 14.99887,883
Counter-Strike, 14.99888,85
Counter-Strike, 14.99888,647
GTA V, 59.99888,218
Team Fortress 2, 0888,910
Counter-Strike, 14.99888,593
Left 4 Dead 2, 4.99889,226
Left 4 Dead 2, 4.99889,308
Team Fortress 2, 0889,362
GTA V, 59.99889,430
GTA V, 59.99889,847
GTA V, 59.99890,426
Counter-Strike, 14.99890,786
Team Fortress 2, 0890,634
Counter-Strike, 14.99890,971
Garry's Mod, 9.99890,868
Portal 2, 19.99890,257
Left 4 Dead 2, 4.99891,950
Portal 2, 19.99891,539
Left 4 Dead 2, 4.99891,58
Team Fortress 2, 0891,448
Portal 2, 19.99891,195
OneShot, 9.99891,484
Counter-Strike, 14.99892,477
Team Fortress 2, 0893,568
OneShot, 9.99893,30
Garry's Mod, 9.99893,496
GTA V, 59.99893,998
Portal 2, 19.99894,84
OneShot, 9.99894,992
GTA V, 59.99895,633
Team Fortress 2, 0895,514
Garry's Mod, 9.99895,403
Left 4 Dead 2, 4.99895,8
Left 4 Dead 2, 4.99896,498
Garry's Mod, 9.99896,997
Left 4 Dead 2, 4.99896,561
Garry's Mod, 9.99896,384
Garry's Mod, 9.99896,232
Left 4 Dead 2, 4.99896,340
OneShot, 9.99896,825
GTA V, 59.99897,311
Garry's Mod, 9.99898,844
Garry's Mod, 9.99898,623
Counter-Strike, 14.99898,912
Team Fortress 2, 0898,370
Portal 2, 19.99898,744
Left 4 Dead 2, 4.99899,900
Counter-Strike, 14.99900,385
Portal 2, 19.99901,31
Portal 2, 19.99901,676
Garry's Mod, 9.99901,721
GTA V, 59.99901,362
Garry's Mod, 9.99902,250
OneShot, 9.99902,175
OneShot, 9.99903,650
Portal 2, 19.99903,441
Team Fortress 2, 0903,951
Portal 2, 19.99904,779
Left 4 Dead 2, 4.99904,800
Counter-Strike, 14.99904,736
Team Fortress 2, 0904,210
Left 4 Dead 2, 4.99905,943
OneShot, 9.99905,152
OneShot, 9.99905,386
Team Fortress 2, 0905,959
Team Fortress 2, 0905,266
Counter-Strike, 14.99905,399
OneShot, 9.99905,474
Left 4 Dead 2, 4.99906,807
Garry's Mod, 9.99906,898
Left 4 Dead 2, 4.99906,763
Left 4 Dead 2, 4.99906,852
Garry's Mod, 9.99906,218
Left 4 Dead 2, 4.99906,759
GTA V, 59.99906,960
OneShot, 9.99907,788
GTA V, 59.99907,529
Portal 2, 19.99907,874
Garry's Mod, 9.99907,19
GTA V, 59.99907,997
OneShot, 9.99907,624
Left 4 Dead 2, 4.99908,620
OneShot, 9.99908,567
Garry's Mod, 9.99908,262
GTA V, 59.99908,559
Garry's Mod, 9.99908,641
Portal 2, 19.99908,194
Left 4 Dead 2, 4.99908,149
GTA V, 59.99909,420
Team Fortress 2, 0909,914
GTA V, 59.99909,486
Left 4 Dead 2, 4.99909,414
OneShot, 9.99909,625
Team Fortress 2, 0909,490
Portal 2, 19.99910,938
Team Fortress 2, 0910,804
Counter-Strike, 14.99910,781
GTA V, 59.99910,783
OneShot, 9.99910,372
OneShot, 9.99910,51
Counter-Strike, 14.99910,857
GTA V, 59.99911,687
OneShot, 9.99911,785
Team Fortress 2, 0912,267
Portal 2, 19.99912,22
Garry's Mod, 9.99913,276
Team Fortress 2, 0913,112
Counter-Strike, 14.99913,284
GTA V, 59.99913,133
Team Fortress 2, 0913,451
Counter-Strike, 14.99914,219
Garry's Mod, 9.99914,585
Portal 2, 19.99914,323
Garry's Mod, 9.99914,938
Left 4 Dead 2, 4.99914,79
Left 4 Dead 2, 4.99914,783
OneShot, 9.99914,547
Counter-Strike, 14.99915,582
Team Fortress 2, 0915,992
Portal 2, 19.99915,516
Garry's Mod, 9.99915,614
Portal 2, 19.99916,918
Left 4 Dead 2, 4.99916,652
Portal 2, 19.99916,539
Garry's Mod, 9.99916,373
Garry's Mod, 9.99916,506
Garry's Mod, 9.99916,570
